http://nl.dbpedia.org/resource/Şiş_Kebabı	Şiş Kebabı	http://nl.dbpedia.org/resource/Categorie:Snack	
http://nl.dbpedia.org/resource/After_Eight	After Eight	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Banket_(gebak)	Banket (gebak)	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Celebrations	Celebrations	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Condiment	Condiment	http://nl.dbpedia.org/resource/Categorie:Condiment	
http://nl.dbpedia.org/resource/Echte_honingzwam	Echte honingzwam	http://nl.dbpedia.org/resource/Categorie:Eetbare_paddenstoel	
http://nl.dbpedia.org/resource/Hapje	Hapje	http://nl.dbpedia.org/resource/Categorie:Snack	
http://nl.dbpedia.org/resource/Haring_kaken	Haring kaken	http://nl.dbpedia.org/resource/Categorie:Voedsel_uit_de_zee	
http://nl.dbpedia.org/resource/Lange_Jan_(snoep)	Lange Jan (snoep)	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Lembas	Lembas	http://nl.dbpedia.org/resource/Categorie:Fictief_voedsel	
http://nl.dbpedia.org/resource/Maltesers	Maltesers	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Ouwel	Ouwel	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Panko	Panko	http://nl.dbpedia.org/resource/Categorie:Voedselingrediënt	
http://nl.dbpedia.org/resource/Parfait_(ijs)	Parfait (ijs)	http://nl.dbpedia.org/resource/Categorie:Consumptie-ijs	
http://nl.dbpedia.org/resource/Rijsmiddel	Rijsmiddel	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Smekkies_in_Alle_Smaken	Smekkies in Alle Smaken	http://nl.dbpedia.org/resource/Categorie:Fictief_voedsel	
http://nl.dbpedia.org/resource/Surimi	Surimi	http://nl.dbpedia.org/resource/Categorie:Voedsel_uit_de_zee	
http://nl.dbpedia.org/resource/Trechtercantharel	Trechtercantharel	http://nl.dbpedia.org/resource/Categorie:Eetbare_paddenstoel	
http://nl.dbpedia.org/resource/Aardappelchips	Aardappelchips	http://nl.dbpedia.org/resource/Categorie:Snack	
http://nl.dbpedia.org/resource/Amandelspijs	Amandelspijs	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Bakkerijhulpmiddelen	Bakkerijhulpmiddelen	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Bakkerszout	Bakkerszout	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Bakpoeder	Bakpoeder	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Bananenchips	Bananenchips	http://nl.dbpedia.org/resource/Categorie:Snack	
http://nl.dbpedia.org/resource/Basisvoedsel	Basisvoedsel	http://nl.dbpedia.org/resource/Categorie:Basisvoedsel	
http://nl.dbpedia.org/resource/Beschuit	Beschuit	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Beschuit_met_muisjes	Beschuit met muisjes	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Blikje	Blikje	http://nl.dbpedia.org/resource/Categorie:Drank	
http://nl.dbpedia.org/resource/Blubber	Blubber	http://nl.dbpedia.org/resource/Categorie:Voedsel_uit_de_zee	
http://nl.dbpedia.org/resource/Boekweitkoek	Boekweitkoek	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Bossche_bol	Bossche bol	http://nl.dbpedia.org/resource/Categorie:Cacao	
